Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP009500,Male,Yes,0,Graduate,Yes,3971.0,0.0,105.5,360.0,1.0,Semiurban,Y
LP009208,Male,No,1,Graduate,No,4073.0,0.0,88.2,360.0,1.0,Semiurban,Y
LP003789,Male,Yes,2,Graduate,Yes,3967.0,2626.0,116.6,240.0,1.0,Urban,Y
LP006946,Male,No,0,Graduate,No,3084.0,3021.0,128.0,360.0,1.0,Semiurban,Y
LP010511,Female,Yes,0,Not Graduate,No,3352.0,2215.0,160.0,360.0,0.0,Rural,Y
LP009238,Male,Yes,0,Graduate,No,4073.0,2617.0,150.3,360.0,0.0,Rural,N
LP007171,Male,No,0,Graduate,No,2026.0,2120.0,134.6,360.0,1.0,Urban,N
LP005794,Male,Yes,0,Graduate,Yes,2925.0,1339.0,171.2,360.0,1.0,Semiurban,Y
LP010992,Male,Yes,0,Graduate,No,4045.0,1397.0,114.0,360.0,1.0,Semiurban,Y
LP009302,Male,Yes,2,Graduate,No,3022.0,373.0,74.0,240.0,1.0,Semiurban,Y
LP004427,Male,Yes,1,Graduate,No,4600.0,1.0,91.2,240.0,1.0,Semiurban,Y
LP005131,Male,No,0,Graduate,No,4996.0,1781.0,102.6,360.0,1.0,Rural,Y
LP005528,Female,No,3+,Graduate,No,3554.0,1352.0,86.3,360.0,1.0,Rural,Y
LP001370,Male,No,0,Not Graduate,,7333.0,0.0,120.0,360.0,1.0,Rural,N
LP007334,Male,Yes,0,Graduate,No,3817.0,3433.0,58.2,360.0,1.0,Urban,Y
LP010601,Male,Yes,0,Graduate,No,5958.0,228.0,91.8,360.0,1.0,Semiurban,Y
LP004439,Male,Yes,0,Graduate,No,3624.0,1741.0,58.8,360.0,1.0,Rural,Y
LP005922,Female,Yes,0,Not Graduate,No,3606.0,1721.0,88.9,360.0,1.0,Semiurban,N
LP009643,Male,Yes,0,Not Graduate,No,2215.0,663.0,82.8,120.0,0.0,Rural,N
LP001250,Male,Yes,3+,Not Graduate,No,4755.0,0.0,95.0,,0.0,Semiurban,N
LP003919,Male,No,0,Graduate,No,3849.0,0.0,163.0,360.0,1.0,Semiurban,Y
LP007725,Female,Yes,3+,Graduate,No,3994.0,2105.0,124.4,360.0,1.0,Urban,Y
LP007195,Male,Yes,0,Graduate,No,3884.0,0.0,141.7,360.0,1.0,Semiurban,Y
LP009380,Female,Yes,0,Graduate,No,1074.0,805.0,178.8,360.0,1.0,Urban,Y
LP004561,Male,Yes,1,Graduate,No,,172.0,97.2,360.0,1.0,Rural,Y
LP007338,Male,Yes,3+,Graduate,Yes,5246.0,1969.0,134.1,240.0,1.0,Rural,Y
LP003860,Male,No,2,Graduate,No,4226.0,756.0,132.8,360.0,1.0,Urban,Y
LP009206,Male,No,0,Graduate,No,5386.0,1039.0,129.4,360.0,1.0,Semiurban,Y
LP008914,Male,Yes,0,Graduate,No,3867.0,861.0,116.2,360.0,1.0,Semiurban,Y
LP003630,Female,Yes,2,Graduate,No,1855.0,2909.0,155.0,360.0,1.0,Semiurban,Y
LP010982,Female,Yes,2,Graduate,No,5300.0,2194.0,160.9,360.0,1.0,Semiurban,Y
LP008798,Male,Yes,0,Graduate,No,2749.0,2776.0,99.8,360.0,1.0,Rural,N
LP005539,Male,Yes,0,Graduate,Yes,4198.0,238.0,173.2,240.0,1.0,Rural,Y
LP008625,Male,Yes,0,Not Graduate,No,4546.0,0.0,110.4,180.0,1.0,Urban,Y
LP010750,Male,Yes,0,Graduate,No,1000000.0,2911.0,98.3,240.0,1.0,Urban,Y
LP001841,Male,No,0,Not Graduate,Yes,2583.0,2167.0,104.0,360.0,1.0,Rural,Y
LP005637,Male,Yes,0,Graduate,No,4161.0,0.0,113.7,360.0,0.0,Rural,N
LP004146,Male,Yes,2,Graduate,No,5339.0,1417.0,1000.0,240.0,1.0,Urban,Y
LP001345,Male,Yes,2,Not Graduate,No,4288.0,3263.0,133.0,180.0,1.0,Urban,Y
LP004279,Male,Yes,2,Not Graduate,No,3337.0,980.0,128.6,120.0,1.0,Semiurban,Y
LP009610,Male,No,2,Not Graduate,No,4678.0,947.0,174.4,360.0,1.0,Rural,Y
LP009537,Female,No,1,Graduate,No,3275.0,2764.0,92.1,360.0,0.0,Rural,N
LP004061,Male,Yes,0,Graduate,No,5562.0,0.0,0.0,360.0,1.0,Semiurban,Y
LP005069,Male,Yes,0,Graduate,No,1868.0,336.0,159.1,120.0,1.0,Rural,Y
LP008699,Male,No,0,Graduate,No,3966.0,2643.0,157.3,360.0,1.0,Semiurban,Y
LP009088,Male,Yes,1,Graduate,No,5335.0,1959.0,184.6,240.0,1.0,Rural,Y
LP003486,Female,Yes,1,Graduate,No,3745.0,145.0,137.3,360.0,1.0,Rural,N
LP003507,Female,Yes,0,Graduate,No,1704.0,1791.0,124.2,120.0,1.0,Urban,Y
LP003772,Male,Yes,0,Not Graduate,No,2615.0,0.0,227.9,360.0,1.0,Semiurban,Y
LP004091,Male,Yes,0,Graduate,No,3098.0,301.0,141.2,360.0,1.0,Rural,Y
LP005059,Female,Yes,0,Not Graduate,No,4771.0,1154.0,103.8,360.0,1.0,Semiurban,Y
LP006247,Male,Yes,1,Graduate,Yes,2127.0,1850.0,126.3,360.0,1.0,Rural,N
LP006598,Male,No,0,Graduate,No,1724.0,1357.0,139.9,360.0,1.0,Semiurban,Y
LP004840,Male,No,0,Not Graduate,No,2618.0,2649.0,142.3,360.0,1.0,Urban,Y
LP008829,Male,No,1,Not Graduate,No,3294.0,1588.0,91.1,360.0,1.0,Rural,Y
LP010298,Female,Yes,2,Graduate,No,633.0,0.0,157.5,240.0,1.0,Rural,Y
LP003160,Male,No,0,Graduate,Yes,3233.0,846.0,144.5,360.0,1.0,Urban,Y
LP005835,Male,No,0,Graduate,No,3705.0,0.0,142.5,360.0,1.0,Urban,Y
LP003167,Male,Yes,0,Graduate,No,4379.0,2703.0,83.7,360.0,0.0,Urban,N
LP004309,Female,Yes,0,Not Graduate,No,3610.0,2065.0,122.6,180.0,1.0,Rural,Y
LP004488,Male,No,3+,Graduate,No,2805.0,565.0,123.8,360.0,1.0,Rural,Y
LP005655,Male,No,0,Not Graduate,No,4742.0,811.0,93.2,360.0,1.0,Urban,Y
LP004736,Male,Yes,0,Graduate,No,5338.0,774.0,97.4,240.0,1.0,Semiurban,Y
LP004861,Male,Yes,2,Graduate,No,4987.0,3394.0,158.3,360.0,1.0,Semiurban,Y
LP004685,Male,Yes,3+,Not Graduate,No,3096.0,1946.0,161.3,360.0,1.0,Rural,Y
LP007861,Male,Yes,0,Not Graduate,No,2874.0,356.0,150.6,360.0,0.0,Urban,N
LP002443,Male,Yes,2,Graduate,No,3340.0,1710.0,150.0,360.0,0.0,Rural,N
LP007041,Male,Yes,3+,Graduate,Yes,3789.0,1762.0,112.8,360.0,1.0,Urban,Y
LP005937,Female,No,0,Not Graduate,No,2378.0,1828.0,132.2,360.0,1.0,Semiurban,Y
LP009212,Male,Yes,0,Not Graduate,No,3955.0,1502.0,106.2,180.0,1.0,Rural,Y
LP009504,Male,Yes,0,Graduate,No,2714.0,3036.0,110.6,360.0,1.0,Semiurban,Y
LP003905,Female,No,1,Not Graduate,No,3578.0,1648.0,134.9,360.0,1.0,Semiurban,Y
LP010410,Male,No,2,Not Graduate,No,4307.0,2827.0,162.5,240.0,1.0,Semiurban,Y
LP001574,Male,Yes,0,Graduate,No,3707.0,3166.0,182.0,,1.0,Rural,Y
LP010848,Male,Yes,0,Not Graduate,Yes,3458.0,2459.0,148.4,360.0,1.0,Urban,Y
LP006902,Female,Yes,0,Graduate,Yes,4579.0,950.0,66.0,180.0,1.0,Semiurban,Y
LP005095,Male,Yes,0,Not Graduate,No,4270.0,2367.0,83.1,360.0,0.0,Rural,N
LP007435,Male,Yes,1,Graduate,No,5248.0,811.0,66.6,360.0,1.0,Urban,Y
LP006022,Female,Yes,1,Graduate,Yes,5392.0,332.0,145.3,360.0,1.0,Semiurban,N
LP010736,Male,Yes,2,Graduate,No,2651.0,2636.0,76.6,240.0,1.0,Rural,Y
LP010574,Male,Yes,0,Graduate,No,5055.0,3035.0,102.9,360.0,1.0,Rural,Y
LP006839,Male,Yes,2,Graduate,No,4498.0,178.0,122.1,360.0,1.0,Semiurban,Y
LP005515,Female,No,1,Not Graduate,No,601.0,0.0,131.9,360.0,1.0,Rural,Y
LP006208,Male,Yes,2,Graduate,No,2323.0,2115.0,81.7,360.0,1.0,Rural,Y
LP009296,Male,Yes,0,Graduate,Yes,3395.0,10.0,184.5,360.0,1.0,Semiurban,Y
LP008765,Male,Yes,3+,Graduate,No,4473.0,2114.0,172.5,360.0,1.0,Semiurban,Y
LP006922,Male,Yes,0,Graduate,Yes,,1941.0,143.0,360.0,0.0,Rural,Y
LP007315,Male,No,3+,Not Graduate,Yes,4914.0,1670.0,123.5,360.0,1.0,Semiurban,Y
LP001977,Male,Yes,1,Graduate,No,1625.0,1803.0,96.0,360.0,1.0,Urban,Y
LP009994,Male,Yes,3+,Graduate,No,1815.0,1625.0,107.6,360.0,0.0,Urban,Y
LP001275,Male,Yes,1,Graduate,No,3988.0,0.0,50.0,240.0,1.0,Urban,Y
LP007604,Male,Yes,0,Not Graduate,No,1366.0,717.0,111.9,360.0,0.0,Semiurban,N
LP006254,Male,Yes,1,Graduate,No,3406.0,1739.0,145.1,360.0,1.0,Rural,Y
LP009891,Female,Yes,2,Graduate,No,7082.0,1136.0,5000.0,360.0,1.0,Semiurban,Y
LP003494,Male,No,2,Graduate,Yes,4526.0,1129.0,86.9,360.0,1.0,Rural,N
LP004776,Male,Yes,3+,Graduate,No,1345.0,322.0,171.8,360.0,0.0,Rural,N
LP003002,Female,No,1,Graduate,No,4179.0,1741.0,131.9,360.0,1.0,Urban,Y
LP006691,Female,No,1,Not Graduate,Yes,3416.0,0.0,143.7,240.0,1.0,Rural,Y
LP010336,Male,No,0,Not Graduate,No,3564.0,1816.0,170.9,300.0,1.0,Urban,Y
LP005104,Male,Yes,0,Graduate,Yes,5446.0,0.0,157.6,360.0,1.0,Semiurban,Y
LP006373,Male,Yes,2,Not Graduate,No,4334.0,2149.0,127.0,360.0,1.0,Semiurban,Y
LP010103,Male,No,2,Graduate,No,1593.0,2616.0,109.6,300.0,1.0,Semiurban,Y
LP008268,Female,Yes,0,Not Graduate,No,3592.0,1894.0,52.0,360.0,1.0,Urban,
LP010245,Male,Yes,0,Graduate,No,5739.0,1494.0,124.8,360.0,0.0,Urban,Y
LP009572,Male,Yes,0,Graduate,No,3280.0,0.0,5000.0,360.0,1.0,Rural,Y
LP007932,Female,Yes,0,Graduate,No,3560.0,365.0,114.5,180.0,0.0,Rural,N
LP010123,Male,No,0,Graduate,No,5253.0,733.0,122.8,120.0,1.0,Rural,Y
LP005164,Female,Yes,0,Graduate,No,1849.0,5102.0,121.7,300.0,0.0,Rural,Y
LP004105,Male,No,0,Graduate,No,4281.0,2561.0,177.4,360.0,1.0,Rural,Y
LP006171,Male,No,2,Graduate,,4404.0,2956.0,154.4,360.0,1.0,Semiurban,Y
LP004144,Male,No,0,Graduate,No,4669.0,800.0,117.9,360.0,0.0,Rural,N
LP003583,Male,Yes,0,Not Graduate,No,4845.0,0.0,94.3,360.0,1.0,Urban,N
LP010233,Female,Yes,0,Graduate,No,5493.0,1775.0,125.0,360.0,1.0,Semiurban,Y
LP004315,Male,Yes,1,Not Graduate,No,3603.0,0.0,93.6,120.0,1.0,Semiurban,Y
LP010556,Male,No,1,Graduate,No,2315.0,278.0,139.1,360.0,1.0,Urban,Y
LP006947,Male,Yes,2,Graduate,Yes,3850.0,0.0,124.4,360.0,1.0,Rural,Y
LP003541,Male,No,0,Not Graduate,No,4728.0,72.0,140.5,180.0,1.0,Urban,Y
LP001713,Male,Yes,1,Graduate,Yes,7787.0,0.0,240.0,360.0,1.0,Urban,Y
LP010015,Female,Yes,0,Graduate,No,2229.0,99.0,89.8,360.0,1.0,Urban,Y
LP008523,Male,No,0,Not Graduate,No,5227.0,2684.0,144.5,360.0,1.0,Semiurban,Y
LP006669,Female,No,0,Graduate,No,3131.0,,193.9,120.0,0.0,Rural,N
LP005625,Male,No,0,Not Graduate,No,2506.0,2171.0,118.7,360.0,1.0,Rural,Y
LP010739,Male,Yes,3+,Graduate,No,3671.0,1536.0,39.0,360.0,1.0,Urban,Y
LP008452,Male,Yes,1,Graduate,No,5826.0,1501.0,125.4,360.0,1.0,Semiurban,Y
LP010786,Female,Yes,0,Graduate,No,2843.0,163.0,149.5,300.0,1.0,Semiurban,Y
LP003787,Male,Yes,0,Not Graduate,No,6968.0,765.0,116.7,360.0,1.0,Semiurban,Y
LP006798,Male,Yes,2,Not Graduate,No,4262.0,351.0,143.5,300.0,1.0,Semiurban,Y
LP005396,Female,Yes,0,Graduate,No,3867.0,1045.0,177.3,360.0,1.0,Semiurban,Y
LP006319,Male,Yes,1,Not Graduate,No,5049.0,235.0,119.9,360.0,1.0,Semiurban,Y
LP005692,Male,No,0,Graduate,No,5744.0,1675.0,135.3,360.0,1.0,Semiurban,Y
LP007852,Male,Yes,0,Graduate,Yes,5598.0,1350.0,150.6,360.0,1.0,Urban,Y
LP005656,Male,No,0,Graduate,Yes,5636.0,0.0,93.1,180.0,1.0,Semiurban,Y
LP008323,Male,Yes,3+,Not Graduate,No,4019.0,3762.0,57.6,360.0,1.0,Urban,Y
LP006656,Male,Yes,0,Not Graduate,No,2943.0,3716.0,142.1,360.0,1.0,Urban,Y
LP008842,Male,Yes,2,Graduate,No,4616.0,1489.0,146.6,360.0,1.0,Urban,Y
LP010878,Female,No,3+,Graduate,No,2672.0,912.0,140.3,360.0,0.0,Semiurban,N
LP003364,Male,Yes,2,Graduate,Yes,4384.0,372.0,142.2,120.0,1.0,Urban,Y
LP010129,Male,Yes,0,Not Graduate,Yes,3645.0,2463.0,76.1,360.0,1.0,Urban,Y
LP004330,Male,Yes,0,Not Graduate,No,1.0,2025.0,83.0,360.0,1.0,Semiurban,Y
LP008162,Male,,2,Graduate,No,2820.0,0.0,112.7,180.0,1.0,Semiurban,Y
LP004283,Male,No,0,Not Graduate,No,6083.0,1042.0,145.9,360.0,1.0,Rural,Y
LP004747,Male,Yes,0,Graduate,No,2989.0,2449.0,91.7,360.0,1.0,Semiurban,N
LP010718,Male,Yes,0,Graduate,No,4447.0,2710.0,84.6,360.0,1.0,Urban,Y
LP007846,Male,Yes,0,Graduate,No,3476.0,233.0,141.8,360.0,1.0,Urban,Y
LP006064,Male,Yes,0,Graduate,No,4103.0,923.0,198.0,360.0,1.0,Semiurban,Y
LP006537,Female,Yes,2,Graduate,No,3985.0,752.0,90.8,120.0,0.0,Urban,N
LP003692,Female,No,0,Graduate,No,4758.0,63.0,74.5,360.0,1.0,Semiurban,N
LP007805,Female,Yes,0,Graduate,No,2522.0,1185.0,125.8,360.0,0.0,Semiurban,Y
LP004336,Male,Yes,0,Graduate,No,4064.0,2150.0,102.4,180.0,1.0,Urban,Y
LP006152,Female,No,0,Graduate,No,2589.0,2916.0,140.9,360.0,1.0,Urban,Y
LP010497,Male,Yes,0,Graduate,No,3878.0,1380.0,131.8,360.0,1.0,Rural,Y
LP008280,Male,No,0,Graduate,No,2621.0,0.0,87.5,240.0,0.0,Urban,Y
LP003515,Male,No,1,Graduate,No,4788.0,685.0,121.2,300.0,0.0,Urban,Y
LP004707,Male,Yes,1,Graduate,No,4681.0,2518.0,75.6,360.0,1.0,Semiurban,N
LP009918,Male,No,0,Graduate,No,2777.0,1185.0,144.6,360.0,1.0,Semiurban,Y
LP005220,Male,Yes,0,Graduate,No,1679.0,2658.0,150.1,360.0,1.0,Rural,Y
LP009589,Female,Yes,0,Not Graduate,No,5503.0,369.0,150.0,360.0,1.0,Urban,Y
LP008480,Male,Yes,0,Not Graduate,Yes,3353.0,386.0,118.2,360.0,1.0,Semiurban,N
LP009054,Female,Yes,0,Graduate,No,1556.0,411.0,140.2,360.0,1.0,Semiurban,Y
LP002067,Male,Yes,1,Graduate,Yes,8666.0,4983.0,376.0,360.0,0.0,Rural,N
LP005962,Male,No,0,Graduate,No,3970.0,921.0,83.4,360.0,1.0,Semiurban,Y
LP008004,Male,Yes,0,Graduate,No,2904.0,854.0,115.7,360.0,1.0,Urban,Y
LP005901,Female,Yes,0,Graduate,No,5959.0,2026.0,108.4,360.0,0.0,Urban,Y
LP010215,Male,Yes,0,Graduate,No,3296.0,99.0,120.0,240.0,1.0,Urban,Y
LP005719,Female,No,1,Graduate,No,4338.0,261.0,70.0,360.0,1.0,Rural,Y
LP010590,Male,Yes,0,Graduate,No,756.0,910.0,104.1,360.0,1.0,Urban,
LP004092,Male,No,0,Graduate,No,3457.0,2835.0,155.3,360.0,1.0,Semiurban,Y
LP006591,Male,No,0,Graduate,Yes,3709.0,951.0,126.2,180.0,0.0,Urban,Y
LP007471,Female,No,2,Not Graduate,No,4832.0,1633.0,118.5,360.0,1.0,Semiurban,Y
LP006793,Male,Yes,2,Graduate,No,5526.0,81.0,85.4,360.0,1.0,Semiurban,Y
LP005128,Male,No,0,Graduate,No,4140.0,3564.0,115.8,360.0,1.0,Rural,Y
LP010288,Male,Yes,0,Graduate,No,2168.0,1310.0,158.8,360.0,1.0,Semiurban,Y
LP007496,Female,No,0,Graduate,Yes,3158.0,3444.0,119.9,360.0,1.0,Urban,Y
LP009536,Male,Yes,2,Graduate,No,5602.0,0.0,179.9,120.0,1.0,Urban,Y
LP007922,Male,Yes,0,Graduate,No,3621.0,500000.0,174.8,240.0,1.0,Semiurban,Y
LP009403,Female,No,0,Graduate,No,4438.0,2132.0,113.5,360.0,1.0,Semiurban,Y
LP007005,Male,Yes,1,Graduate,No,2601.0,1893.0,144.5,360.0,1.0,Urban,Y
LP004559,Male,Yes,1,Graduate,No,2187.0,0.0,177.5,180.0,1.0,Semiurban,Y
LP007839,Male,Yes,0,Not Graduate,No,4784.0,0.0,136.5,180.0,1.0,Urban,Y
LP005617,Male,No,2,Graduate,Yes,2102.0,871.0,150.3,360.0,0.0,Urban,N
LP008279,Male,Yes,0,,No,4590.0,1475.0,78.3,360.0,1.0,Semiurban,Y
LP006660,Male,No,0,Graduate,No,3745.0,4073.0,129.5,240.0,1.0,Rural,Y
LP009622,Male,Yes,0,Graduate,No,3733.0,2741.0,189.7,360.0,1.0,Semiurban,Y
LP003378,Male,Yes,0,Graduate,Yes,2696.0,1239.0,150.4,360.0,1.0,Urban,Y
LP009493,Male,No,0,Graduate,No,4810.0,1236.0,182.6,360.0,0.0,Urban,Y
LP007226,Female,No,1,Graduate,Yes,3778.0,1404.0,137.0,240.0,1.0,Semiurban,Y
LP002487,Male,Yes,0,Graduate,No,3015.0,2188.0,153.0,360.0,1.0,Rural,Y
LP010723,Male,Yes,2,Graduate,No,4285.0,3161.0,110.4,360.0,0.0,Semiurban,N
LP006889,Male,Yes,1,Graduate,No,2191.0,0.0,84.5,360.0,1.0,Semiurban,Y
LP004365,Male,No,0,Graduate,No,5074.0,3044.0,119.5,180.0,1.0,Rural,Y
LP008089,Male,No,0,Graduate,No,2963.0,2033.0,145.1,360.0,0.0,Semiurban,Y
LP009198,Male,No,0,Graduate,Yes,6091.0,0.0,142.8,360.0,1.0,Semiurban,Y
LP008356,Male,No,0,Not Graduate,No,3811.0,1794.0,183.8,360.0,1.0,Semiurban,Y
LP003213,Female,No,2,Graduate,No,5750.0,2598.0,104.7,360.0,1.0,Rural,Y
LP009833,Male,No,0,Graduate,Yes,4063.0,1949.0,179.9,360.0,1.0,Semiurban,Y
LP004616,Female,No,1,Graduate,Yes,5170.0,0.0,119.3,360.0,1.0,Rural,Y
LP002472,Male,No,2,Graduate,No,4354.0,0.0,136.0,360.0,1.0,Rural,Y
LP001702,Male,No,0,Graduate,No,3418.0,0.0,127.0,360.0,1.0,Semiurban,N
LP010430,Male,Yes,0,Not Graduate,No,3461.0,0.0,156.6,360.0,1.0,Rural,Y
LP010724,Female,No,2,Graduate,No,4276.0,1861.0,83.9,360.0,1.0,Semiurban,Y
LP003535,Male,Yes,1,Graduate,No,4950.0,1895.0,92.9,120.0,1.0,Semiurban,N
LP007640,Male,Yes,0,Graduate,No,4392.0,2328.0,147.3,360.0,1.0,Semiurban,Y
LP004316,Male,Yes,0,Not Graduate,No,1670.0,1827.0,164.0,180.0,0.0,Urban,N
LP006648,Male,Yes,0,Graduate,No,3450.0,1369.0,137.7,180.0,1.0,Semiurban,Y
LP006112,Female,Yes,2,Graduate,No,6547.0,1079.0,132.8,360.0,1.0,Urban,Y
LP005847,Female,Yes,0,Not Graduate,No,3348.0,0.0,134.0,240.0,1.0,Urban,Y
LP004361,Female,Yes,2,Graduate,No,4329.0,2039.0,95.2,180.0,1.0,Rural,Y
LP008896,Male,Yes,0,Graduate,No,3437.0,714.0,158.5,360.0,1.0,Urban,N
LP010514,Male,Yes,1,Graduate,No,3482.0,2288.0,132.6,360.0,1.0,Semiurban,Y
LP006865,Male,Yes,0,Graduate,No,4950.0,2368.0,129.0,360.0,1.0,Semiurban,Y
LP003134,Male,Yes,0,Graduate,No,3466.0,1317.0,132.3,120.0,1.0,Urban,Y
LP006696,Male,Yes,0,Graduate,No,4519.0,2828.0,201.0,240.0,1.0,Rural,Y
LP004325,Male,No,0,Graduate,No,3673.0,1295.0,104.2,360.0,1.0,Semiurban,Y
LP010985,Male,No,0,Graduate,No,2342.0,0.0,142.5,360.0,1.0,Semiurban,N
LP006917,Male,Yes,0,Graduate,No,3803.0,3581.0,161.4,360.0,1.0,Rural,Y
LP004656,Female,No,0,Graduate,No,3417.0,736.0,105.5,240.0,1.0,Semiurban,Y
LP003617,Male,Yes,2,Graduate,No,3609.0,1934.0,178.8,360.0,1.0,Rural,N
LP005616,Male,Yes,1,Graduate,No,1117.0,229.0,137.8,360.0,1.0,Semiurban,Y
LP003408,Female,Yes,1,Graduate,No,5304.0,2183.0,80.8,120.0,1.0,Semiurban,Y
LP008127,Male,No,0,Graduate,Yes,4544.0,1231.0,172.7,240.0,0.0,Rural,Y
LP010575,Male,Yes,0,Graduate,No,4698.0,736.0,162.6,360.0,1.0,Semiurban,Y
LP005609,Male,Yes,0,Graduate,No,5564.0,2210.0,112.1,360.0,1.0,Urban,Y
LP006197,Female,No,1,Graduate,No,3719.0,1286.0,167.3,360.0,0.0,Urban,N
LP004428,Male,Yes,1,Graduate,No,4248.0,1229.0,100.0,300.0,1.0,Semiurban,Y
LP004782,Male,Yes,2,Not Graduate,No,3124.0,2106.0,122.3,360.0,1.0,Semiurban,Y
LP007596,Male,No,1,Not Graduate,No,4383.0,2300.0,112.5,360.0,1.0,Urban,Y
LP009015,Male,Yes,0,Graduate,No,4986.0,1662.0,110.1,180.0,1.0,Semiurban,Y
LP008328,Male,No,1,Graduate,No,5983.0,0.0,140.8,180.0,1.0,Urban,Y
LP007121,Male,No,0,Not Graduate,No,3334.0,2852.0,165.0,360.0,1.0,Urban,Y
LP006307,Male,Yes,3+,Graduate,No,4686.0,869.0,157.8,360.0,1.0,Semiurban,Y
LP005915,Male,No,0,Graduate,No,2242.0,2154.0,132.7,240.0,1.0,Rural,N
LP007106,Male,Yes,3+,Graduate,No,3327.0,670.0,120.7,360.0,1.0,Urban,Y
LP007663,Female,Yes,0,Graduate,Yes,4787.0,1071.0,79.3,240.0,1.0,Rural,Y
LP007993,Female,No,0,Graduate,No,3318.0,469.0,135.1,300.0,1.0,Urban,Y
LP005757,Male,No,0,Graduate,No,4487.0,1875.0,174.0,360.0,1.0,Rural,Y
LP006129,Male,Yes,0,Not Graduate,Yes,4220.0,1029.0,177.1,300.0,1.0,Semiurban,Y
LP005864,Male,No,0,Graduate,No,3070.0,645.0,146.6,360.0,1.0,Semiurban,Y
LP009603,Male,No,0,Graduate,Yes,4173.0,0.0,130.3,360.0,1.0,Urban,Y
LP009668,Female,Yes,0,Not Graduate,Yes,3434.0,1862.0,177.6,360.0,1.0,Rural,N
LP004295,Male,No,1,Graduate,No,1882.0,0.0,189.1,180.0,1.0,Urban,Y
LP004541,Male,Yes,2,Graduate,No,3138.0,696.0,140.6,360.0,1.0,Semiurban,Y
LP002364,Male,Yes,0,Graduate,No,14880.0,0.0,96.0,360.0,1.0,Semiurban,Y
LP008041,Female,Yes,0,Graduate,No,5983.0,2545.0,125.4,240.0,0.0,Rural,N
LP007524,Male,No,2,Not Graduate,No,1772.0,1881.0,106.9,360.0,1.0,Rural,Y
LP010102,Female,Yes,2,Not Graduate,Yes,2998.0,1338.0,1000.0,360.0,0.0,Rural,N
LP005165,Male,Yes,0,Not Graduate,No,5241.0,1608.0,117.8,180.0,1.0,Semiurban,Y
LP004621,Male,No,0,Graduate,Yes,4788.0,684.0,79.6,360.0,1.0,Urban,Y
LP004216,Male,Yes,2,Graduate,No,4481.0,2848.0,94.2,360.0,1.0,Urban,Y
LP006519,Male,Yes,0,Graduate,No,2568.0,358.0,99.2,360.0,0.0,Urban,Y
LP007083,Male,No,,Graduate,No,3242.0,1869.0,187.1,360.0,1.0,Semiurban,Y
LP001543,Male,Yes,1,Graduate,No,9538.0,0.0,187.0,360.0,1.0,Urban,Y
LP007685,Male,No,1,Graduate,No,3859.0,1924.0,136.6,360.0,1.0,Rural,Y
LP008733,Female,No,0,Not Graduate,No,3612.0,47.0,177.3,360.0,1.0,Urban,N
LP008945,Male,Yes,0,Graduate,No,4967.0,1084.0,0.0,360.0,1.0,Semiurban,Y
LP007909,Male,No,0,Graduate,Yes,2505.0,1739.0,144.5,360.0,1.0,Rural,Y
LP004107,Male,Yes,0,Graduate,No,4481.0,2364.0,156.4,360.0,1.0,Urban,Y
LP004266,Male,Yes,3+,Graduate,No,3350.0,1528.0,191.4,120.0,1.0,Urban,N
LP004416,Male,No,0,Graduate,No,5903.0,0.0,136.2,360.0,0.0,Urban,N
LP001421,Male,Yes,0,Graduate,No,5568.0,2142.0,175.0,360.0,1.0,Rural,N
LP008763,Female,No,1,Graduate,No,2719.0,2581.0,129.3,360.0,1.0,Urban,Y
LP007531,,Yes,0,Not Graduate,No,5044.0,1961.0,125.6,360.0,1.0,Rural,N
LP009806,Male,Yes,0,Graduate,No,5642.0,838.0,136.9,360.0,1.0,Rural,Y
LP003762,Male,Yes,1,Graduate,Yes,3813.0,0.0,128.0,360.0,1.0,Semiurban,Y
LP005957,Male,Yes,0,Graduate,No,3789.0,764.0,98.3,360.0,1.0,Rural,Y
LP004630,Male,Yes,0,Graduate,No,2139.0,1459.0,139.1,,1.0,Urban,Y
LP010680,Female,No,0,Graduate,Yes,3246.0,0.0,115.3,360.0,1.0,Semiurban,Y
LP010470,Male,Yes,0,Not Graduate,No,3415.0,3259.0,148.6,360.0,1.0,Urban,N
LP004864,Female,No,0,Graduate,No,4693.0,567.0,100.4,240.0,1.0,Semiurban,Y
LP006860,Female,No,2,Not Graduate,Yes,10000000.0,1901.0,122.8,360.0,1.0,Semiurban,Y
LP006582,Male,No,0,Graduate,Yes,6204.0,375.0,86.7,360.0,0.0,Urban,N
LP009705,Male,No,3+,Graduate,No,4327.0,1148.0,45.9,360.0,0.0,Urban,N
LP005400,Male,Yes,2,Graduate,No,4298.0,2028.0,134.9,360.0,1.0,Urban,Y
LP005881,Male,Yes,0,Graduate,Yes,4279.0,1130.0,133.5,360.0,0.0,Urban,N
LP003452,Female,No,2,Not Graduate,Yes,1841.0,3335.0,106.9,180.0,1.0,Urban,Y
LP001014,Male,Yes,3+,Graduate,No,3036.0,2504.0,158.0,360.0,0.0,Semiurban,N
LP004576,Male,Yes,0,Graduate,No,2391.0,2461.0,92.9,180.0,0.0,Rural,N
LP006662,Male,Yes,2,Graduate,Yes,3874.0,2811.0,92.0,360.0,1.0,Urban,Y
